,Campus,Mode,HomeZone,Income,Time.Auto,Time.Transit,Time.Active
8817,38,Transit,95,"$ 60,000 - 89,999",10.5257,44.08935099999999,71.00097
8818,38,Transit,350,I donâ€™t know,39.29732,94.797984,245.8866
8819,38,Transit,59,Unknown,4.52948,19.105128,30.12846
8820,38,Transit,372,Unknown,48.3829,110.85873400000001,340.9992
8821,38,Active,38,Unknown,0.0,0.0,0.0
8822,38,Active,18,"Less than $ 30,000",4.249206,22.282265,28.91922
8823,38,Transit,150,Unknown,24.91453,73.414497,144.481785
8824,38,Transit,1185,Unknown,100.1983,155.41616000000002,790.3197000000001
8825,38,Active,53,I donâ€™t know,1.9025490000000003,19.662430999999998,17.454375
8826,38,Active,74,Unknown,4.76811,21.273948,34.710119999999996
8827,38,Active,267,"$ 60,000 - 89,999",8.84384,45.218854,63.86808
8828,38,Active,77,"$ 120,000 - 149,999",4.703774,34.885675,40.339695
8829,38,Transit,3688,"Less than $ 30,000",64.88086,117.325933,521.3440499999999
8830,38,Auto,3690,Unknown,55.71808000000001,156.192455,441.89310000000006
8831,38,Transit,544,"$ 30,000 - 59,999",29.750190000000003,73.01309499999999,187.91535000000002
8832,38,Auto,2206,Unknown,75.72646,196.49480800000003,492.34319999999997
8833,38,Transit,512,I donâ€™t know,41.54195,98.023494,285.93764999999996
8834,38,Transit,613,"$ 30,000 - 59,999",50.53774,129.420413,356.4195
8835,38,Transit,2418,"$ 90,000 - 119,999",67.2494,105.72371499999998,487.01189999999997
8836,38,Transit,2426,Unknown,74.4134,334.4469200000001,496.39140000000003
8837,38,Transit,368,Unknown,46.60617,121.932553,321.83625
8838,38,Transit,22,Unknown,1.3160399999999999,18.911142,12.88956
8839,38,Transit,3614,"$ 60,000 - 89,999",54.09359,153.747826,405.61245
8840,38,Auto,294,"$ 150,000 - 179,999",34.29037,88.31715799999998,238.04745
8841,38,Transit,115,Unknown,18.66589,55.709598,104.836695
8842,38,Transit,2104,Unknown,54.04813000000001,116.97214699999999,333.7857
8843,38,Transit,183,Unknown,22.966720000000002,53.83805200000001,128.17535999999998
8844,38,Transit,436,"$ 30,000 - 59,999",34.64718,75.84568399999999,219.5556
8845,38,Transit,597,"$ 30,000 - 59,999",43.459990000000005,94.448846,318.38294999999994
8846,38,Transit,3691,"$ 30,000 - 59,999",55.295559999999995,154.222898,429.00135
8847,38,Auto,396,Unknown,38.19147,90.732939,254.02169999999998
8848,38,Transit,335,Unknown,40.12743,101.780039,286.43805
8849,38,Transit,552,Unknown,39.528220000000005,88.971016,257.02605
8850,38,Transit,3349,"$ 30,000 - 59,999",77.60388,128.146122,631.8511500000001
8851,38,Transit,313,Unknown,34.48887,67.022681,201.20505
8852,38,Active,37,I donâ€™t know,0.8042355,15.527982000000002,8.042354999999999
8853,38,Auto,2659,"$ 90,000 - 119,999",80.04599,116.934025,656.8933499999999
8854,38,Transit,2110,"$ 30,000 - 59,999",69.55346999999999,149.245956,408.7812
8855,38,Active,113,"$ 60,000 - 89,999",17.77143,60.580144,101.06761499999999
8856,38,Transit,3519,Unknown,41.68728,84.829825,296.15205000000003
8857,38,Transit,600,"$ 30,000 - 59,999",49.8713,135.897633,377.4444
8858,38,Transit,245,Unknown,27.41095,73.822795,181.227
8859,38,Transit,278,Unknown,9.152097999999999,34.85521,53.723910000000004
8860,38,Active,38,"Less than $ 30,000",0.0,0.0,0.0
8861,38,Transit,615,Unknown,52.65778,144.868581,381.70695
8862,38,Transit,478,"$ 90,000 - 119,999",36.62513,107.92894299999999,261.7323
8863,38,Transit,2384,Unknown,57.41534,132.35332,426.5943
8864,38,Transit,2365,"$ 90,000 - 119,999",44.05928,147.28414899999999,336.51615000000004
8865,38,Active,170,Unknown,13.930579999999999,51.91242800000001,85.67856000000002
8866,38,Transit,1044,"$ 30,000 - 59,999",80.16211,120.18564999999998,557.0108999999999
8867,38,Transit,606,Unknown,48.09714,102.83330600000001,349.55625
8868,38,Transit,3681,"$ 30,000 - 59,999",50.79473,138.846615,370.35165
8869,38,Transit,2426,Unknown,74.4134,334.4469200000001,496.39140000000003
8870,38,Transit,520,"$ 30,000 - 59,999",36.48332,77.143514,239.74245000000002
8871,38,Active,110,"Less than $ 30,000",13.258770000000002,69.462287,88.98762
8872,38,Transit,119,Unknown,21.17325,51.002669,115.08270000000002
8873,38,Transit,1084,"$ 60,000 - 89,999",95.42299,144.74111000000002,858.60435
8874,38,Transit,500,Unknown,38.07648,84.54393,261.34725000000003
8875,38,Transit,3517,Unknown,46.545429999999996,76.37408199999999,349.6902
8876,38,Active,22,Unknown,1.3160399999999999,18.911142,12.88956
8877,38,Transit,2241,"$ 120,000 - 149,999",68.55105999999999,224.05425,507.4352999999999
8878,38,Transit,272,Unknown,8.044621000000001,33.439492,49.50084
8879,38,Transit,558,Unknown,45.61042,96.788444,294.8697
8880,38,Transit,286,"Less than $ 30,000",28.43119,84.29736899999997,170.37825
8881,38,Transit,480,I donâ€™t know,38.22948,116.007433,279.4365
8882,38,Transit,3675,"Less than $ 30,000",72.13372,115.65848,542.5755
8883,38,Transit,3868,"$ 30,000 - 59,999",76.02592,104.683141,616.3384500000001
8884,38,Transit,177,"$ 60,000 - 89,999",24.089170000000003,51.525071000000004,125.18466000000001
8885,38,Transit,585,"$ 60,000 - 89,999",37.22122,83.097351,262.34610000000004
8886,38,Transit,2072,"$ 120,000 - 149,999",59.945980000000006,92.58513,412.88745
8887,38,Active,110,I donâ€™t know,13.258770000000002,69.462287,88.98762
8888,38,Active,69,Unknown,3.4746120000000005,30.724875,28.74147
8889,38,Transit,250,"$ 30,000 - 59,999",20.24051,55.64994400000001,130.394595
8890,38,Transit,182,I donâ€™t know,24.06234,55.120048,136.928835
8891,38,Transit,3665,Unknown,66.87221,86.51074399999999,488.42745
8892,38,Transit,496,I donâ€™t know,43.97083,103.163403,299.78490000000005
8893,38,Transit,3372,"$ 60,000 - 89,999",87.19798,106.36501,664.32075
8894,38,Transit,3418,Unknown,70.59515,144.58142,536.1522000000001
8895,38,Transit,214,Unknown,19.20767,50.397001,125.48783999999999
8896,38,Transit,1145,I donâ€™t know,93.58221,165.32393000000005,820.2013499999999
8897,38,Transit,2019,Unknown,62.3152,142.73171000000002,451.12965
8898,38,Transit,189,Unknown,11.28899,52.604075,73.90253999999999
8899,38,Transit,223,Unknown,20.14604,72.23938100000002,135.64248
8900,38,Transit,62,"Less than $ 30,000",5.681436,25.723522,43.276394999999994
8901,38,Transit,2441,Unknown,83.29754,151.871406,591.4221
8902,38,Transit,2451,I donâ€™t know,76.57369,146.972616,603.8967
8903,38,Transit,3617,Unknown,46.47925,114.122413,336.46905
8904,38,Active,38,Unknown,0.0,0.0,0.0
8905,38,Transit,3717,"$ 30,000 - 59,999",51.58213,139.861206,375.9357
8906,38,Transit,3375,Unknown,82.01254,85.220945,609.2364
8907,38,Active,38,"$ 90,000 - 119,999",0.0,0.0,0.0
8908,38,Transit,2022,Unknown,66.77528000000001,187.397929,541.0119
8909,38,Transit,4077,Unknown,95.5953,130.17562,788.2395
8910,38,Transit,2110,"$ 30,000 - 59,999",69.55346999999999,149.245956,408.7812
8911,38,Auto,3691,Unknown,55.295559999999995,154.222898,429.00135
8912,38,Transit,3385,Unknown,79.62568,113.08622,621.0341999999999
8913,38,Transit,3650,Unknown,47.55237,114.87319699999999,351.89504999999997
8914,38,Transit,2145,"$ 30,000 - 59,999",80.34515,184.52436,531.22185
8915,38,Transit,537,Unknown,26.469359999999998,70.85813399999999,161.49705
8916,38,Transit,2252,"$ 90,000 - 119,999",46.75727,113.80004200000002,282.9378
8917,38,Transit,546,"$ 150,000 - 179,999",32.56539,82.018016,210.1284
8918,38,Transit,3620,"$ 180,000 - 209,999",40.1268,118.40123200000001,279.4953
8919,38,Transit,17,"Less than $ 30,000",4.251239,22.583321,29.09775
8920,38,Transit,524,"$ 90,000 - 119,999",32.93085,64.800504,213.42615
8921,38,Transit,8646,"$ 150,000 - 179,999",0.0,0.0,0.0
8922,38,Active,126,I donâ€™t know,24.40044,64.589759,138.45387
8923,38,Transit,1072,"$ 30,000 - 59,999",74.82394000000001,102.07632900000002,535.707
8924,38,Active,38,"$ 60,000 - 89,999",0.0,0.0,0.0
8925,38,Transit,1122,"$ 90,000 - 119,999",82.91162,127.67808000000001,600.8558999999999
8926,38,Transit,3193,"$ 60,000 - 89,999",70.5233,94.87689,547.31115
8927,38,Transit,204,"Less than $ 30,000",7.604680999999999,31.171448,53.400839999999995
8928,38,Transit,122,"$ 180,000 - 209,999",23.88523,64.83301,142.43319
8929,38,Transit,3386,Unknown,78.33768,95.368103,598.71
8930,38,Transit,3811,I donâ€™t know,41.5248,98.71355799999999,288.84
8931,38,Transit,1124,"$ 30,000 - 59,999",86.54607,114.542785,629.3229
8932,38,Transit,389,"$ 30,000 - 59,999",42.726420000000005,111.027395,302.85689999999994
8933,38,Active,39,"$ 120,000 - 149,999",1.21066,19.928102000000006,11.835765000000002
8934,38,Transit,3363,Unknown,74.73142,116.47851999999999,570.4245
8935,38,Auto,517,Unknown,39.660340000000005,95.792573,262.76189999999997
8936,38,Transit,132,Unknown,34.61444,54.266311,202.12485
8937,38,Transit,108,"Less than $ 30,000",13.390179999999999,41.75404400000001,77.06286
8938,38,Active,73,Unknown,6.187638,37.129546999999995,44.9364
8939,38,Active,38,Unknown,0.0,0.0,0.0
8940,38,Transit,2376,Unknown,49.41043,147.745522,381.6045
8941,38,Transit,3448,Unknown,61.39289,80.96050000000002,485.44575
8942,38,Transit,2120,Unknown,52.938340000000004,110.73415700000001,327.54765
8943,38,Active,38,Unknown,0.0,0.0,0.0
8944,38,Transit,2712,"$ 90,000 - 119,999",89.94696,157.72644,844.6473000000001
8945,38,Active,105,"$ 30,000 - 59,999",15.248429999999999,50.512313,93.71869500000001
8946,38,Transit,2617,I donâ€™t know,71.83033,138.50178,576.8295
8948,38,Active,23,"Less than $ 30,000",1.80267,17.925469,16.677585
8949,38,Transit,463,Unknown,31.01342,67.89648700000001,206.97885
8950,38,Transit,119,Unknown,21.17325,51.002669,115.08270000000002
8951,38,Transit,108,I donâ€™t know,13.390179999999999,41.75404400000001,77.06286
8952,38,Transit,2666,Unknown,94.07891,282.723485,865.75665
8953,38,Transit,622,"$ 150,000 - 179,999",55.02235,145.17054599999997,400.7865
8954,38,Active,38,Unknown,0.0,0.0,0.0
8955,38,Active,50,Unknown,0.621459,15.787367000000001,6.21459
8956,38,Transit,18,Unknown,4.249206,22.282265,28.91922
8957,38,Active,68,"Less than $ 30,000",2.2499919999999998,17.489981,20.610945
8958,38,Transit,3685,Unknown,68.81675,96.309475,562.2105
8959,38,Active,209,Unknown,10.34395,40.975651,72.4374
8960,38,Transit,434,"Less than $ 30,000",37.41405,76.91115500000002,237.10785
8961,38,Transit,197,Unknown,18.80904,58.642771,113.24619
8962,38,Transit,2123,I donâ€™t know,53.25065,148.163927,327.9663
8963,38,Transit,600,"$ 60,000 - 89,999",49.8713,135.897633,377.4444
8964,38,Transit,559,"$ 60,000 - 89,999",48.101490000000005,109.792241,311.57564999999994
8965,38,Active,22,I donâ€™t know,1.3160399999999999,18.911142,12.88956
8966,38,Transit,150,Unknown,24.91453,73.414497,144.481785
8967,38,Transit,2661,Unknown,80.07574,129.288975,671.03445
8968,38,Transit,2443,Unknown,80.94903000000001,101.58602,600.9408000000001
8969,38,Transit,3441,"$ 60,000 - 89,999",71.64560999999999,62.558871999999994,519.4418999999999
8970,38,Transit,5051,Unknown,116.0633,191.46944,1099.6863
8971,38,Transit,3810,"$ 30,000 - 59,999",41.070240000000005,101.657658,285.86625
8972,38,Transit,79,"$ 60,000 - 89,999",7.031232000000001,50.526021,62.99391000000001
8973,38,Active,41,Unknown,2.551053,26.932397,23.320065000000003
8974,38,Transit,3691,I donâ€™t know,55.295559999999995,154.222898,429.00135
8975,38,Transit,584,I donâ€™t know,38.753209999999996,93.31349399999999,274.18575
8976,38,Transit,3418,"$ 90,000 - 119,999",70.59515,144.58142,536.1522000000001
8977,38,Active,67,I donâ€™t know,2.682757,21.009613,24.20217
8978,38,Active,67,"$ 30,000 - 59,999",2.682757,21.009613,24.20217
8979,38,Transit,183,Unknown,22.966720000000002,53.83805200000001,128.17535999999998
8980,38,Transit,3630,"$ 60,000 - 89,999",49.1605,140.58328799999998,350.64855
8981,38,Transit,381,Unknown,49.95474,110.602241,341.973
8982,38,Transit,2237,Unknown,68.69091,225.45279,508.8339
8983,38,Transit,2022,"Less than $ 30,000",66.77528000000001,187.397929,541.0119
8984,38,Transit,3366,"Less than $ 30,000",68.16631,159.38967,519.381
8985,38,Transit,4119,Unknown,97.28905,205.823591,845.1649500000001
8986,38,Transit,3863,"$ 30,000 - 59,999",69.96185,90.117743,545.3596499999999
8987,38,Transit,116,Unknown,19.562160000000002,50.57623,106.48356000000001
8988,38,Transit,1034,"$ 180,000 - 209,999",66.47664,80.878068,488.5677
8989,38,Active,34,Unknown,3.141342,20.150164,24.263385
8990,38,Transit,411,Unknown,38.59285,91.866359,252.58169999999998
8991,38,Active,269,I donâ€™t know,9.914093,41.05622200000001,65.07153
8992,38,Transit,2435,"$ 60,000 - 89,999",78.53506,196.285276,531.8454
8993,38,Auto,443,I donâ€™t know,31.006259999999997,61.059167,198.6333
8994,38,Transit,2367,Unknown,42.201859999999996,137.931906,323.26514999999995
8995,38,Transit,2712,Unknown,89.94696,157.72644,844.6473000000001
8996,38,Transit,2383,Unknown,58.03162,129.15167,431.8437
8997,38,Transit,478,Unknown,36.62513,107.92894299999999,261.7323
8998,38,Transit,3867,Unknown,72.17936,95.574658,575.7100499999999
8999,38,Transit,396,"$ 30,000 - 59,999",38.19147,90.732939,254.02169999999998
9000,38,Active,38,"Less than $ 30,000",0.0,0.0,0.0
9001,38,Transit,460,"Less than $ 30,000",39.43248,118.211146,260.60040000000004
9002,38,Transit,3460,Unknown,67.81229,75.623118,500.7927
9003,38,Transit,263,Unknown,14.93806,60.550124,91.63495499999999
9004,38,Transit,281,"$ 60,000 - 89,999",13.67019,52.977856,81.44665499999998
9005,38,Transit,228,Unknown,24.89548,56.102924,158.8374
9006,38,Transit,3683,I donâ€™t know,68.99871999999999,101.186234,567.2745
9007,38,Active,21,Unknown,2.214657,28.156289,20.8431
9008,38,Transit,337,Unknown,40.48502,87.61500000000002,266.47515
9009,38,Transit,3689,"$ 30,000 - 59,999",64.18975999999999,106.500339,515.0568000000001
9010,38,Transit,2425,"$ 60,000 - 89,999",66.08421,219.81117,479.37735000000004
9011,38,Transit,432,Unknown,39.01044,95.32551700000002,250.90034999999997
9012,38,Auto,150,"$ 90,000 - 119,999",24.91453,73.414497,144.481785
9013,38,Transit,2133,"$ 60,000 - 89,999",71.9028,178.762505,425.505
9014,38,Active,104,Unknown,12.98596,49.400237,83.26324500000001
9015,38,Transit,337,Unknown,40.48502,87.61500000000002,266.47515
9016,38,Transit,44,Unknown,5.051740000000001,28.547677,35.065515
9017,38,Transit,537,"$ 210,000 - 239,999",26.469359999999998,70.85813399999999,161.49705
9018,38,Transit,3650,"$ 60,000 - 89,999",47.55237,114.87319699999999,351.89504999999997
9019,38,Active,46,"$ 60,000 - 89,999",2.632994,22.768929999999997,20.532674999999998
9020,38,Transit,435,"Less than $ 30,000",35.36672,70.05395200000001,230.14515
9021,38,Active,42,"$ 150,000 - 179,999",2.5647919999999997,22.41667,20.430345
9022,38,Active,38,I donâ€™t know,0.0,0.0,0.0
9023,38,Active,21,I donâ€™t know,2.214657,28.156289,20.8431
9024,38,Transit,398,"Less than $ 30,000",39.73425,85.22864100000001,272.24415000000005
9025,38,Active,94,Unknown,9.083789,42.504307,62.467155
9026,38,Transit,3602,Unknown,48.27309,102.439817,355.1988
9027,38,Transit,2222,I donâ€™t know,51.65894,141.04015900000005,329.48085
9028,38,Transit,294,Unknown,34.29037,88.31715799999998,238.04745
9029,38,Transit,422,"Less than $ 30,000",30.826290000000004,62.75849,186.25665000000004
9030,38,Transit,2427,"Less than $ 30,000",64.00653,209.70513,506.01225
9031,38,Transit,4026,Unknown,84.70942,88.970578,715.9624500000001
9032,38,Transit,3012,I donâ€™t know,94.60323000000001,378.42602,770.8081500000001
9033,38,Transit,585,"Less than $ 30,000",37.22122,83.097351,262.34610000000004
9034,38,Transit,3371,"$ 60,000 - 89,999",86.38412,145.268351,668.98515
9035,38,Transit,2219,"$ 240,000 +",56.735580000000006,134.80424,369.84825
9036,38,Auto,108,"$ 30,000 - 59,999",13.390179999999999,41.75404400000001,77.06286
9037,38,Transit,452,Unknown,29.278129999999997,55.93748600000001,183.09345
9038,38,Transit,3430,Unknown,69.59804,107.99508999999999,574.6316999999999
9039,38,Transit,203,"$ 90,000 - 119,999",7.075347,35.062168,50.541555
9040,38,Active,256,"Less than $ 30,000",16.65383,60.603775,110.384355
9041,38,Active,101,I donâ€™t know,12.42118,44.861038,72.25291499999999
9042,38,Transit,505,Unknown,31.41579,90.898214,211.05075
9043,38,Transit,3686,I donâ€™t know,70.80639000000001,129.535079,548.7717
9044,38,Transit,2362,I donâ€™t know,51.60734,145.951393,395.9163
9045,38,Active,99,"$ 30,000 - 59,999",11.573,44.198042,70.26836999999999
9046,38,Active,38,Unknown,0.0,0.0,0.0
9047,38,Transit,495,Unknown,46.14887,112.92792,313.89495
9048,38,Transit,476,Unknown,36.762229999999995,97.988656,268.01939999999996
9049,38,Transit,622,Unknown,55.02235,145.17054599999997,400.7865
9050,38,Active,67,"$ 30,000 - 59,999",2.682757,21.009613,24.20217
9051,38,Active,24,Unknown,2.494198,18.939634,20.361300000000004
9052,38,Transit,532,Unknown,33.992540000000005,75.361554,220.71
9053,38,Transit,613,Unknown,50.53774,129.420413,356.4195
9054,38,Transit,5188,"$ 30,000 - 59,999",124.0558,198.0634,1105.9130999999998
9055,38,Active,38,"$ 120,000 - 149,999",0.0,0.0,0.0
9056,38,Transit,177,Unknown,24.089170000000003,51.525071000000004,125.18466000000001
9057,38,Active,68,Unknown,2.2499919999999998,17.489981,20.610945
9058,38,Transit,4031,Unknown,84.47655,109.326334,726.9152999999999
9059,38,Transit,2716,"$ 120,000 - 149,999",86.74471,128.51482,781.2633000000001
9060,38,Transit,266,"Less than $ 30,000",11.33736,52.430236,78.450465
9061,38,Transit,538,Unknown,25.52355,60.323864,150.31815
9062,38,Transit,2441,"$ 60,000 - 89,999",83.29754,151.871406,591.4221
9063,38,Transit,334,Unknown,39.82581,110.294329,271.5609
9064,38,Transit,222,Unknown,16.76352,54.422743000000004,109.91897999999999
9065,38,Active,101,"$ 90,000 - 119,999",12.42118,44.861038,72.25291499999999
9066,38,Transit,3866,"Less than $ 30,000",73.27904000000001,97.28055,582.1084500000001
9067,38,Transit,1147,Unknown,94.87326,172.11095,840.2904
9068,38,Active,38,"Less than $ 30,000",0.0,0.0,0.0
9069,38,Transit,2029,"$ 90,000 - 119,999",58.8497,152.84184399999998,441.8337
9070,38,Transit,2216,Unknown,63.06309,143.18853,403.6161
9071,38,Active,79,"Less than $ 30,000",7.031232000000001,50.526021,62.99391000000001
9072,38,Transit,572,I donâ€™t know,56.5683,129.981171,395.0073
9073,38,Active,41,"Less than $ 30,000",2.551053,26.932397,23.320065000000003
9074,38,Transit,44,I donâ€™t know,5.051740000000001,28.547677,35.065515
9075,38,Transit,17,I donâ€™t know,4.251239,22.583321,29.09775
9076,38,Transit,4041,Unknown,95.63034,106.512723,871.9947000000001
9077,38,Active,22,"$ 150,000 - 179,999",1.3160399999999999,18.911142,12.88956
9078,38,Transit,2055,"Less than $ 30,000",54.544909999999994,98.752255,410.27535
9079,38,Transit,482,"$ 180,000 - 209,999",35.29031,83.741845,254.64584999999997
9080,38,Transit,109,"$ 90,000 - 119,999",14.19382,54.891289,85.59525
9081,38,Transit,3372,Unknown,87.19798,106.36501,664.32075
9082,38,Transit,410,Unknown,36.48124,91.331249,231.1326
9083,38,Transit,439,"$ 30,000 - 59,999",30.879140000000003,71.635689,201.7845
9084,38,Transit,1065,I donâ€™t know,75.84685999999999,108.59453899999998,511.42529999999994
9085,38,Active,187,Unknown,8.307803,36.803835,60.328095000000005
9086,38,Transit,385,Unknown,49.23251,131.429281,328.8027
9087,38,Transit,521,"$ 30,000 - 59,999",37.92835,85.940708,259.0512
